UserId	Item	ItemType	Variety	ForeQty	ForeMonth	UnderKPK	UOM
suresh1042	Vegetables	Tinda	Null	15	July	kpk1042	qntls
bhurav1163	Vegetables	Onion	Punam	30	March	kpk1163	qntls
gatu1203	Crops	Wheat	Laxmi Seeds	5	March	KPK1203	qntls
yapa1062	Crops	Gram	Desi	2	April	KPK1062	qntls
ncsakun1163	Crops	Gram	Local	15	April	kpk1163	qntls
ncsakun1163	Crops	Sugarcane	Local	200	December	kpk1163	qntls
rrv1163	Crops	Soyabean	335	50	November	kpk1163	qntls
gvuma1163	Vegetables	Onion	Punam	200	March	kpk1163	qntls
hemraj1163	Crops	Gram	Local	5	April	kpk1163	qntls
manlal1163	Crops	Gram	Local	5	April	kpk1163	qntls
manlal1163	Crops	Sugarcane	Local	1200	December	kpk1163	qntls
kt1119	Crops	Wheat	Laxmi Seeds	300	April	kpk1119	qntls
guruda1163	Crops	Maize	"46,409,714"	50	November	kpk1163	qntls
jago1062	Crops	Gram	Desi	2	April	KPK1062	qntls
shivi1062	Crops	Wheat	Laxmi Seeds	5	April	KPK1062	qntls
shivi1062	Crops	Gram	Desi	12	April	KPK1062	qntls
naversh1137	Crops	Mustard	Null	10	January	kpk1137	qntls
bhuris1047	Crops	Mustard	"BS2,Chapka"	120	February	kpk1047	qntls
ramu1062	Crops	Wheat	Laxmi Seeds	10	April	KPK1062	qntls
nemsin1137	Crops	Mustard	Chutaki	20	January	kpk1137	qntls
ramdas1072	Crops	Maize	Adwanta	20	November	KPK1072	qntls
pol1072	Crops	Wheat	Laxmi Seeds	10	April	KPK1072	qntls
id1082	Crops	Soyabean	335	13	November	KPK1082	qntls
su1101	Crops	Soyabean	335	20	November	KPK1101	qntls
rak1082	Crops	Soyabean	335	22	November	KPK1082	qntls
bhagan1137	Crops	Wheat	"3,432,329"	10	April	kpk1137	qntls
rajk1082	Crops	Wheat	Laxmi Seeds	30	April	KPK1082	qntls
he1101	Crops	Soyabean	335	15	November	KPK1101	qntls
sevak1147	Crops	Wheat	Laxmi Seeds	125	April	kpk1147	qntls
ashok1147	Crops	Maize	Rajkumar	60	November	kpk1147	qntls
sam1095	Crops	Maize	JK-335	50	November	KPK1095	qntls
asha1091	Crops	Wheat	2338	20	April	kpk1091	qntls
ramesh1091	Crops	Paddy	Null	40	October	kpk1091	qntls
vijayp1091	Crops	Cotton	Null	4	October	kpk1091	qntls
mp1215	Crops	Wheat	Laxmi Seeds	0.4	April	KPK1215	Qntls
prem1091	Crops	Wheat	343	30	April	kpk1091	qntls
nand1069	Crops	Soyabean	Ambika	20	October	kpk1069	qntls
dha1095	Crops	Wheat	Laxmi Seeds	60	April	KPK1095	qntls
jaga1215	Crops	Gram	Local	5	February	KPK1215	qntls
SLMali1459	Crops	Soyabean	GS 335	25	November	KPK1459	qntls
PLal1459	Crops	Wheat	Lokvan	28	March	KPK1459	qntls
MChand1459	Crops	Soyabean	GS 335	10	November	KPK1459	qntls
NPuri1459	Crops	Mustard	Usha	18	March	KPK1459	qntls
NPuri1459	Crops	Wheat	Lokvan	60	March	KPK1459	qntls
PrabhuLal1459	Crops	Wheat	Lokvan	30	March	KPK1459	qntls
satishchand	Crops	Wheat	Lokman	40	April	KPK1153	qntls
ra1200	Crops	Wheat	273	300	April	kpk1200	qntls
nagar1407	Crops	soyabean	uttam kisam	8	December	kpk1407	qntls
digambar-12	Crops	cotton	Ankur651	10	December	kpk1628	qntls
vilas-12	Crops	Moong	Nirmal	5	October	kpk1628	qntls
ghansh1155	Crops	Mustard	jhankar	15	March	kpk1155	qntls
Raghuji1158	Crops	Paddy	HKR47	100	October	kpk1158	qntls
suresh-12	Crops	Moong	Nirmal	10	October	kpk1628	qntls
petambar1158	Crops	Paddy	1121 Vasmate	60	October	KPK1158	qntls
omnvr1641	Crops	Wheat	2329	120	March	kpk1641	qntls
omnvr1641	Crops	Bajra	Pioneer	50	November	kpk1641	qntls
kumar1641	Crops	Bajra	Pioneer	20	November	kpk1641	qntls
lakhan1641	Crops	Bajra	Pioneer	125	November	kpk1641	qntls
udayvv1641	Crops	Paddy	"Pusa, 1121"	150	November	kpk1641	qntls
vaidhnath	Crops	Mustard	Local	20	March	KPK1624	qntls
saklal-12	Crops	Cotton	Ankur-651	20	January	kpk1628	qntls
karuap1641	Crops	Paddy	"Pusa, 1121"	80	November	kpk1641	qntls
natthiji1158	Crops	Wheat	2329	100	April	KPK1158	qntls
shivs1641	Crops	Bajra	Pioneer	25	November	kpk1641	qntls
sorans1021	Crops	Bajra	Pionear	20	September	kpk1021	qntls
rajku1021	Vegetables	Potato	3797	200	April	kpk1021	qntls
kehari1017	Vegetables	Potato	"3797,Chipsona"	400	March	kpk1017	qntls
rohit1021	Crops	Bajra	Pionear	50	October	kpk1021	qntls
hajari1017	Crops	Mustard	Pionear	30	February	kpk1017	qntls
tul1082	Crops	Maize	Proagro	25	November	KPK1082	qntls
dhara1017	Crops	Bajra	86m32	20	October	kpk1017	qntls
ramkis1020	Crops	Wheat	343	240	April	kpk1020	qntls
shi1082	Crops	Soyabean	Saras Gold	20	November	KPK1082	qntls
nar1082	Crops	Soyabean	335	30	November	KPK1082	qntls
say1062	Crops	Gram	desi	20	April	KPK1062	qntls
svi1147	Crops	Wheat	Laxmi Seeds	125	October	KPK1147	qntls
bala1062	Crops	Wheat	Laxmi Seeds	20	April	KPK1062	qntls
desu1062	Crops	Wheat	Laxmi Seeds	50	April	KPK1062	qntls
rajkums1020	Vegetables	Potato	3797	60	April	kpk1020	qntls
rsa1147	Crops	Wheat	Laxmi Seeds	150	April	KPK1147	qntls
rsa1147	Crops	Soyabean	335	40	October	KPK1147	qntls
gan1082	Crops	Wheat	Laxmi Seeds	15	April	KPK1082	qntls
regi1147	Crops	Maize	Rajkumar	125	October	KPK1147	qntls
lalsing1020	Crops	Wheat	343	70	April	kpk1020	qntls
atarss1017	Crops	Wheat	"3,432,329"	40	April	kpk1017	qntls
phd1062	Crops	Wheat	Laxmi Seeds	10	April	KPK1062	qntls
ala1147	Crops	Wheat	Laxmi Seeds	50	April	KPK1147	qntls
nads1147	Crops	Soyabean	335	10	October	KPK1096	qntls
rusu1062	Crops	Wheat	Laxmi Seeds	30	April	KPK1062	qntls
arjun1062	Crops	Wheat	Laxmi Seeds	60	April	KPK1062	qntls
lok1082	Crops	Soyabean	335	40	November	KPK1082	qntls
subk1082	Crops	Wheat	Laxmi Seeds	80	April	KPK1082	qntls
msan1203	Crops	Wheat	Certified	10	March	KPK1203	qntls
goru1062	Crops	Wheat	Laxmi Seeds	10	April	KPK1062	qntls
krishna0974	Vegetables	Potato	3797	400	April	kpk0974	qntls
yasa1203	Crops	Maize	Proagro	10	December	KPK1203	qntls
bhupen1042	Crops	Wheat	343	100	April	kpk1042	qntls
rajendr0974	Crops	Mustard	Null	15	February	kpk0974	qntls
naresh1042	Crops	Wheat	"343,373"	50	April	kpk1042	qntls
rpkeshav1163	Crops	Wheat	Laxmi Seeds	35	April	kpk1163	qntls
bhurav1163	Crops	Gram	Local	15	April	kpk1163	qntls
gatu1203	Crops	Soyabean	Samrat	5	December	KPK1203	qntls
yapa1062	Crops	Wheat	Laxmi Seeds	10	April	KPK1062	qntls
jcvinod1163	Crops	Gram	Local	5	April	kpk1163	qntls
nc1119	Crops	Wheat	Laxmi Seeds	40	April	kpk1119	qntls
dpal1163	Crops	Wheat	Laxmi Seeds	75	April	kpk1163	qntls
rahesh1163	Crops	Gram	Local	6	April	kpk1163	qntls
rahesh1163	Crops	Soyabean	335	40	November	kpk1163	qntls
rajeshk1047	Vegetables	Potato	3797	140	March	kpk1047	qntls
davda1047	Crops	Bajra	ITC931	10	October	kpk1047	qntls
rac1082	Crops	Maize	4046	15	November	KPK1082	qntls
nemsin1137	Crops	Arhar	Uphas 120	30	November	kpk1137	qntls
ganya1072	Crops	Maize	9714	20	November	KPK1072	qntls
balram1163	Crops	Maize	Hybrid	80	November	kpk1163	qntls
surk1082	Crops	Maize	4212	25	November	KPK1082	qntls
tprupwati1163	Crops	Soyabean	335	40	November	kpk1163	qntls
sdp1101	Crops	Soyabean	1044	15	November	KPK1101	qntls
ddramaji1163	Crops	Soyabean	335	40	November	kpk1163	qntls
ddramaji1163	Crops	Maize	Hishial	60	November	kpk1163	qntls
rajk1082	Crops	Soyabean	335	13	November	KPK1082	qntls
rdkunwar1163	Crops	Gram	Local	5	April	kpk1163	qntls
ramjik1047	Crops	Bajra	ITC931	16	October	kpk1047	qntls
ramjik1047	Crops	Cotton	R.G.8	5	October	kpk1047	qntls
abira1072	Crops	Maize	9714	10	November	KPK1072	qntls
spsarju1163	Crops	Soyabean	335	80	November	kpk1163	qntls
virendra1137	Crops	Bajra	Shankar	15	November	kpk1137	qntls
komaldas1163	Crops	Maize	Hishail	25	November	kpk1163	qntls
RKul1459	Crops	Soyabean	GS 335	15	November	KPK1459	qntls
ShivMali1459	Crops	Soyabean	GS 335	15	November	KPK1459	qntls
karu1167	Crops	Paddy	HR-26	110	October	kpk1167	qntls
thanmall1167	Crops	Wheat	PBW-343	300	April	kpk1167	qntls
satishchand	Crops	Paddy	PBI	40	November	KPK1153	qntls
ramkaran1153	Crops	Wheat	2329/343	60	April	KPK1153	qntls
rajkumar1153	Crops	Wheat	3765/2329	20	April	KPK1153	qntls
santulal007	Crops	cotton	nanded44	36	December	kpk1538	qntls
nagar1407	Crops	wheat	lokwan	20	February	kpk1407	qntls
ladu1407	Crops	Bajra	pionner	5	September	kpk1407	qntls
vi1161	Crops	Wheat	GWR-73	40	April	kpk1161	qntls
suman11	Crops	Jowar	csh-5	10	September	kpk1537	qntls
buda-00	Crops	Soyabean	js-335	15	November	kpk1537	qntls
pit1161	Crops	Maize	4046	20	November	kpk1161	qntls
vilas-12	Crops	Udid	Zin1	5	October	kpk1628	qntls
jaina1155	Crops	Mustard	jhankar	20	March	kpk1155	qntls
jaina1155	Crops	Paddy	1121	200	October	kpk1155	qntls
vijan1641	Crops	Mustard	"Rohini, Chipka"	28	March	kpk1641	qntls
lekhraj1155	Crops	Wheat	2329	100	April	kpk1155	qntls
dinkar10	Crops	cotton	Banni	12	December	kpk1637	qntls
Satiahji 1158	Crops	Paddy	1121	80	October	kpk1158	qntls
dharam1605	Crops	Paddy	"PR47, 1121"	230	September	kpk1605	qntls
kebal1605	Crops	Paddy	"PR47, 1121"	80	September	kpk1605	qntls
suresh-12	Crops	cotton	Ankur651	10	December	kpk1628	qntls
saty1155	Crops	Mustard	Pioneer	80	March	kpk1155	qntls
girraj1605	Crops	Paddy	"PR47, 1121"	80	September	kpk1605	qntls
bashu1605	Crops	Paddy	"47, 1121"	110	September	kpk1605	qntls
banb1155	Crops	Wheat	KRBL	100	March	kpk1155	qntls
nemsingh1158	Crops	Paddy	1121	100	October	KPK1158	qntls
vijayji1158	Crops	Wheat	343	180	April	KPK1158	qntls
vijayji1158	Crops	Paddy	Vasmate 1121	100	October	KPK1158	qntls
murai1641	Vegetables	Potato	3797	500	February	kpk1641	qntls
shivs1641	Crops	Mustard	rohini	40	February	kpk1641	qntls
ab1082	Crops	Soyabean	335	7	November	KPK1082	qntls
harisi1021	Crops	Bajra	Pionear	20	September	kpk1021	qntls
bhudev1021	Crops	Wheat	343	20	April	kpk1021	qntls
sub1082	Crops	Maize	4046	10	June	KPK1082	qntls
rohit1021	Vegetables	Potato	3797	400	April	kpk1021	qntls
hajari1017	Crops	Oats	Laxmi Seeds	40	March	kpk1017	qntls
jha1062	Crops	Wheat	Laxmi Seeds	20	April	KPK1062	qntls
girraj1020	Crops	Wheat	343	80	April	kpk1020	qntls
girraj1020	Crops	Bajra	Null	10	November	kpk1020	qntls
pru1147	Crops	Gram	Local	8	April	KPK1147	qntls
devi1082	Crops	Soyabean	Saras Gold	15	November	KPK1082	qntls
devi1082	Crops	Wheat	Laxmi Seeds	30	April	KPK1082	qntls
gur1082	Crops	Maize	4046	40	November	KPK1082	qntls
dalchan1020	Crops	Oats	PL-172	15	April	kpk1020	qntls
phatte1020	Crops	Wheat	"3,432,329"	80	April	kpk1020	qntls
sas1062	Crops	Wheat	Laxmi Seeds	110	April	KPK1062	qntls
mam1062	Crops	Wheat	Laxmi Seeds	160	April	KPK1062	qntls
rma117	Crops	Soyabean	335	335	October	KPK1147	qntls
suh1147	Crops	Wheat	Laxmi Seeds	100	April	KPK1147	qntls
sagy1082	Crops	Wheat	Laxmi Seeds	40	April	KPK1082	qntls
ude1062	Crops	Gram	Desi	5	April	KPK1062	qntls
sma1147	Crops	Soyabean	335	25	October	KPK1147	qntls
shyaml1020	Crops	Wheat	343	70	April	kpk1020	qntls
hari1052	Crops	Wheat	343	40	May	kpk1052	qntls
phatesh1020	Crops	Paddy	Muchan	20	September	kpk1020	qntls
dud1062	Crops	Wheat	Laxmi Seeds	25	April	KPK1062	qntls
gulbe1017	Crops	Wheat	"3,432,329,373"	50	April	KPK1017	qntls
gulbe1017	Crops	Mustard	Pionear	10	February	KPK1017	qntls
gulbe1017	Vegetables	Potato	3797	100	November	KPK1017	qntls
gulve1017	Crops	Oats	Laxmi Seeds	40	March	kpk1017	qntls
gulve1017	Vegetables	Potato	3797	100	March	kpk1017	qntls
patir1020	Crops	Wheat	343	15	April	kpk1020	qntls
patir1020	Vegetables	Potato	3797	30	April	kpk1020	qntls
Sannu1052	Crops	Wheat	343	40	May	kpk1052	qntls
ama1082	Crops	Wheat	Laxmi Seeds	70	April	KPK1082	qntls
mang1062	Crops	Wheat	Laxmi Seeds	10	April	KPK1062	qntls
ala1147	Crops	Maize	Rajkumar	60	October	KPK1147	qntls
isw1082	Crops	Soyabean	Saras Gold	10	November	KPK1082	qntls
nosa1096	Crops	Soyabean	Ambika	10	October	KPK1096	qntls
amitk1042	Crops	Wheat	2329	50	April	kpk1042	qntls
ass1062	Crops	Wheat	Laxmi Seeds	30	April	KPK1062	qntls
ass1062	Crops	Gram	Desi	2	April	KPK1062	qntls
km1203	Crops	Wheat	Laxmi Seeds	20	April	KPK1203	qntls
rapp1082	Crops	Maize	4640	25	November	KPK1082	qntls
assr1062	Crops	Gram	Desi	7	April	KPK1062	qntls
vis1082	Crops	Wheat	Laxmi Seeds	25	April	KPK1082	qntls
vis1082	Crops	Maize	4046	30	November	KPK1082	qntls
krishna0974	Crops	Wheat	2329	50	April	kpk0974	qntls
yasa1203	Crops	Wheat	Laxmi Seeds	15	April	KPK1203	qntls
komal1042	Crops	Mustard	T59	20	February	kpk1042	qntls
rambabu0974	Crops	Mustard	Pionear	40	February	kpk0974	qntls
surm1082	Crops	Maize	Proagro	25	November	KPK1082	qntls
rpkeshav1163	Crops	Sugarcane	Local	400	December	kpk1163	qntls
rasan1203	Crops	Maize	Proagor	5	December	KPK1203	qntls
rasan1203	Crops	Gram	Local	2	April	KPK1203	qntls
kacd1062	Crops	Gram	Desi	10	April	KPK1062	qntls
pus1082	Crops	Soyabean	Saras Gold	15	November	KPK1082	qntls
svraghunath1163	Crops	Soyabean	335	40	November	kpk1163	qntls
jcvinod1163	Crops	Maize	4640	40	November	kpk1163	qntls
rrv1163	Crops	Wheat	Laxmi Seeds	100	April	kpk1163	qntls
gvuma1163	Crops	Maize	Hishail	30	November	kpk1163	qntls
hemraj1163	Crops	Maize	Hybrid	40	November	kpk1163	qntls
pt1119	Crops	Gram	Lokal	25	June	kpk1119	qntls
guruda1163	Crops	Gram	Local	15	April	kpk1163	qntls
mekhram1163	Crops	Wheat	Laxmi Seeds	35	April	kpk1163	qntls
Lokendra1137	Crops	Wheat	"PBW,343"	30	May	kpk1137	qntls
mukes1137	Crops	Wheat	2329	5	April	kpk1137	qntls
ransi1137	Vegetables	Potato	3797	60	April	kpk1137	qntls
sur1145	Crops	Maize	Hyshel	50	November	KPK1145	qntls
bha1101	Crops	Wheat	Laxmi Seeds	10	April	KPK1101	qntls
asy1072	Crops	Maize	Adwanta	40	November	KPK1072	qntls
su1101	Crops	Maize	4046	10	November	KPK1101	qntls
omm1082	Crops	Wheat	Laxmi Seeds	50	April	KPK1082	qntls
SMali1459	Crops	Mustard	Usha	14	March	KPK1459	qntls
Hira1459	Crops	Wheat	Lokvan	25	March	KPK1459	qntls
hukum605	Crops	Paddy	"47, 1121"	300	September	kpk1605	qntls
balkis1155	Crops	Bajra	Null	5	November	kpk1155	qntls
leka1155	Crops	Bajra	86M32	10	November	kpk1155	qntls
leka1155	Crops	Mustard	Pioneer	10	March	kpk1155	qntls
lakhan1641	Crops	Mustard	Rohini	150	February	kpk1641	qntls
gupal1158	Crops	Paddy	HRR47	80	October	KPK1158	qntls
ramgopal12	Crops	Gram	Local	25	March	KPK1624	qntls
saklal-12	Crops	Tori	Maroti	5	January	kpk1628	qntls
parvata-15	Crops	Soyabean	Ingal	10	October	kpk1628	qntls
murai1641	Crops	Mustard	rohini	80	February	kpk1641	qntls
dsa1147	Crops	Wheat	Laxmi Seeds	85	April	KPK1147	qntls
anilm1017	Crops	Mustard	Pionear	20	February	kpk1017	qntls
atar1021	Vegetables	Potato	3797	300	April	kpk1021	qntls
hajari1017	Crops	Wheat	"3,432,329"	200	April	kpk1017	qntls
rajab1017	Crops	Oats	Laxmi Seeds	40	March	kpk1017	qntls
rajab1017	Vegetables	Potato	3797	125	May	kpk1017	qntls
mah1082	Crops	Soyabean	335	20	November	KPK1082	qntls
mah1082	Crops	Maize	4046	40	November	KPK1082	qntls
ranve1017	Crops	Bajra	86m32	30	October	kpk1017	qntls
shi1082	Crops	Maize	4046	15	November	KPK1082	qntls
nar1082	Crops	Maize	4640	15	November	KPK1082	qntls
girrajk1017	Crops	Paddy	Muchhad	40	November	kpk1017	qntls
say1062	Crops	Wheat	Laxmi Seeds	30	April	KPK1062	qntls
say1062	Crops	Wheat	Certified	20	April	KPK1062	qntls
shayau1017	Crops	Paddy	Muchhad	70	November	kpk1017	qntls
ras1082	Crops	Wheat	Ankur	70	October	KPK1082	qntls
satyap1017	Crops	Paddy	Muchhad	40	November	kpk1017	qntls
satyap1017	Crops	Paddy	Muchhad	40	November	kpk1017	qntls
suy1082	Crops	Soyabean	335	15	November	KPK1082	qntls
gulveer1020	Crops	Paddy	Muchan	40	September	kpk1020	qntls
saka1062	Crops	Gram	Desi	5	April	KPK1062	qntls
rajkums1020	Crops	Paddy	Muchan	100	September	kpk1020	qntls
sip1082	Crops	Soyabean	225	21	November	KPK1082	qntls
sega1147	Crops	Gram	Local	2	April	KPK1147	qntls
phatesh1020	Crops	Wheat	343	40	April	kpk1020	qntls
phatesh1020	Crops	Moong	Null	10	September	kpk1020	qntls
atars1017	Vegetables	Potato	3797	100	November	KPK1017	qntls
dud1062	Crops	Gram	Desi	2	April	KPK1062	qntls
narendra1020	Crops	Maize	Null	10	November	kpk1020	qntls
regi1147	Crops	Wheat	Laxmi Seeds	125	April	KPK1147	qntls
regi1147	Crops	Gram	Local	6	April	KPK1147	qntls
gulbe1017	Crops	Oats	Laxmi Seeds	40	March	KPK1017	qntls
gulbe1017	Crops	Bajra	"Pionear,86m32"	40	October	KPK1017	qntls
natra1020	Vegetables	Potato	"3797,G.S."	750	April	kpk1020	qntls
brijmk1017	Crops	Wheat	"3,432,329"	80	April	kpk1017	qntls
patir1020	Crops	Arhar	Null	10	November	kpk1020	qntls
kanhea1052	Crops	Mustard	T.59	18	February	kpk1052	qntls
bhagwan1017	Crops	Oats	Laxmi Seeds	60	March	kpk1017	qntls
pusu1062	Crops	Gram	Desi	2	April	KPK1062	qntls
seb1082	Crops	Maize	4046	15	November	KPK1082	qntls
isw1082	Crops	Maize	4046	10	November	KPK1082	qntls
keharis1017	Crops	Bajra	86m32	40	October	kpk1017	qntls
keharis1017	Vegetables	Potato	Chipsona	20	March	kpk1017	qntls
raj1082	Crops	Soyabean	335	50	November	KPK1082	qntls
isd1062	Crops	Wheat	Laxmi Seeds	10	April	KPK1062	qntls
ramsi0974	Vegetables	Potato	3797	300	February	kpk0974	qntls
rambha0974	Crops	Wheat	2329	80	April	kpk0974	qntls
km1203	Crops	Maize	Proagro	8	November	KPK1203	qntls
san1082	Crops	Maize	4640	60	November	KPK1082	qntls
moc1082	Crops	Soyabean	Saras Gold	15	November	KPK1082	qntls
moc1082	Crops	Wheat	Laxmi Seeds	125	April	KPK1082	qntls
sha1082	Crops	Wheat	Laxmi Seeds	80	April	KPK1082	qntls
gan1062	Crops	Wheat	Laxmi Seeds	5	April	KPK1062	qntls
di1082	Crops	Soyabean	Saras Gold	15	November	KPK1082	qntls
jhch1203	Crops	Gram	Local	1	March	KPK1203	qntls
yasa1203	Crops	Gram	Local	2	April	KPK1203	qntls
yatendra0974	Crops	Wheat	2329	40	April	kpk0974	qntls
nank1203	Crops	Wheat	Laxmi Seeds	65	March	KPK1203	qntls
chamn1042	Crops	Paddy	"Basmati,Sasi"	40	November	kpk1042	qntls
chamn1042	Crops	Mustard	T59	10	February	kpk1042	qntls
nakal1062	Crops	Gram	Desi	10	April	KPK1062	qntls
sanjay0974	Vegetables	Potato	Null	15	February	kpk0974	qntls
rpkeshav1163	Crops	Soyabean	335	25	November	kpk1163	qntls
verend1042	Crops	Paddy	"Basmati,Pusa"	60	November	kpk1042	qntls
kacd1062	Crops	Wheat	Laxmi Seeds	50	April	KPK1062	qntls
bhurav1163	Crops	Maize	Hishail	20	November	kpk1163	qntls
jara1203	Crops	Wheat	Laxmi Seeds	30	April	KPK1203	qntls
dvbraj1163	Vegetables	Onion	Punam	10	March	kpk1163	qntls
svraghunath1163	Crops	Maize	4640	40	November	kpk1163	qntls
jcvinod1163	Crops	Soyabean	335	20	November	kpk1163	qntls
rrv1163	Crops	Gram	Local	5	April	kpk1163	qntls
rrv1163	Crops	Sugarcane	"8,603,273,187,212"	1200	December	kpk1163	qntls
manlal1163	Crops	Soyabean	335	40	November	kpk1163	qntls
guruda1163	Crops	Soyabean	335	30	November	kpk1163	qntls
rekhan1163	Crops	Gram	Local	20	April	kpk1163	qntls
Lokendra1137	Vegetables	Potato	Chipsona	10	April	kpk1137	qntls
mukesh1137	Crops	Bajra	Krishna	10	October	kpk1137	qntls
sev1145	Crops	Maize	Hyshel	40	November	KPK1145	qntls
bhuris1047	Crops	Wheat	343	20	April	kpk1047	qntls
rab1082	Crops	Soyabean	Saras Gold	15	November	KPK1082	qntls
rac1082	Crops	Gram	Desi	25	April	KPK1082	qntls
id1082	Crops	Maize	Proagro	15	November	KPK1082	qntls
gambheer1137	Crops	Bajra	2226	20	October	kpk1137	qntls
mau1165	Crops	Maize	4640	34	October	KPK1165	qntls
vilas-12	Crops	cotton	Ankur651	20	December	kpk1628	qntls
vilas-12	Crops	Soyabean	egal	10	October	kpk1628	qntls
gisingh1155	Crops	Wheat	2329	400	April	kpk1155	qntls
jaina1155	Crops	Wheat	2329	200	April	kpk1155	qntls
devidas-12	Crops	Jowar	296	14	October	kpk1628	qntls
ummed1641	Crops	Wheat	2329	160	March	kpk1641	qntls
saty1155	Crops	Wheat	KRBL	200	April	kpk1155	qntls
govsk1641	Crops	Bajra	Pioneer	60	November	kpk1641	qntls
saklal-12	Crops	Jowar	296	10	October	kpk1628	qntls
kishan-20	Crops	Tur	Maroti	3	December	kpk1628	qntls
vishes1641	Crops	Paddy	"Pusa, 1121"	175	November	kpk1641	qntls
yadram1158	Crops	Paddy	Vasmate tureya	130	October	KPK1158	qntls
murai1641	Crops	Wheat	"343, 2329"	200	April	kpk1641	qntls
banir1641	Crops	Paddy	"pusa, 1121"	180	November	kpk1641	qntls
sachendra1021	Vegetables	Potato	3797	1000	April	kpk1021	qntls
kehari1017	Crops	Wheat	"3,432,329,373"	300	April	kpk1017	qntls
dsa1147	Crops	Gram	Local	4	April	KPK1147	qntls
charan1017	Crops	Bajra	86m32	20	October	kpk1017	qntls
jha1062	Crops	Gram	Desi	2	April	KPK1062	qntls
dhara1017	Crops	Wheat	2329	40	April	kpk1017	qntls
dhara1017	Crops	Oats	Laxmi Seeds	20	March	kpk1017	qntls
rkp1062	Crops	Gram	Desi	5	April	KPK1062	qntls
ramkis1020	Crops	Paddy	Muchan	200	December	kpk1020	qntls
gur1082	Crops	Wheat	Laxmi Seeds	100	April	KPK1082	qntls
nep1062	Crops	Wheat	Laxmi Seeds	100	April	KPK1062	qntls
nar1082	Crops	Wheat	Laxmi Seeds	100	April	KPK1082	qntls
satyap1017	Crops	Wheat	3765	80	April	kpk1017	qntls
guru1062	Crops	Gram	Desi	5	April	KPK1062	qntls
pte1147	Crops	Maize	Rajkumar	100	October	KPK1147	qntls
rma117	Crops	Wheat	Laxmi Seeds	70	April	KPK1147	qntls
ude1062	Crops	Wheat	Laxmi Seeds	20	April	KPK1062	qntls
lawa1062	Crops	Wheat	MA133	5	April	KPK1062	qntls
lawa1062	Crops	Gram	Desi	5	April	KPK1062	qntls
rsa1147	Crops	Gram	Local	5	April	KPK1147	qntls
gan1082	Crops	Soyabean	335	14	November	KPK1082	qntls
atars1017	Crops	Oats	Laxmi Seeds	10	March	KPK1017	qntls
idu1062	Crops	Wheat	Laxmi Seeds	60	April	KPK1062	qntls
natra1020	Crops	Wheat	343	80	April	kpk1020	qntls
kanhea1052	Crops	Bajra	573	5	September	kpk1052	qntls
ama1082	Crops	Soyabean	335	14	November	KPK1082	qntls
si1082	Crops	Soyabean	335	10	November	KPK1082	qntls
akr1147	Crops	Wheat	Laxmi Seeds	150	April	KPK1147	qntls
led1062	Crops	Gram	Desi	5	April	KPK1062	qntls
kharags1017	Crops	Wheat	343	20	April	kpk1017	qntls
arjun1062	Crops	Gram	Desi	5	April	KPK1062	qntls
gpus1147	Crops	Maize	Prabal	200	October	KPK1096	qntls
devi0974	Vegetables	Potato	3797	60	April	kpk0974	qntls
lok1082	Crops	Gram	Desi	30	April	KPK1082	qntls
sar1082	Crops	Maize	4046	35	November	KPK1082	qntls
sabas1062	Crops	Gram	Desi	2	April	KPK1062	qntls
de1203	Crops	Maize	Proagro	12	December	KPK1203	qntls
kka1062	Crops	Gram	Desi	5	April	KPK1062	qntls
sachan1042	Vegetables	Potato	3797	80	March	kpk1042	qntls
bcd1062	Crops	Wheat	Laxmi Seeds	10	April	KPK1062	qntls
gasu1203	Crops	Soyabean	335	7	December	KPK1203	qntls
dha1082	Crops	Maize	4640	5	November	KPK1082	qntls
sat1062	Crops	Gram	Desi	2	April	KPK1062	qntls
pati1082	Crops	Soyabean	335	10	November	KPK1082	qntls
madanmeenaFarmer	Crops	Bajra	Rajseeds	3	October	KPK1306	qntls
ashishpal1163	Crops	Sugarcane	Local	1200	December	kpk1163	qntls
pt1119	Crops	Wheat	Laxmi Seeds	100	June	kpk1119	qntls
sc1119	Crops	Wheat	Laxmi Seeds	60	April	kpk1119	qntls
rahesh1163	Crops	Wheat	Laxmi Seeds	50	April	kpk1163	qntls
rck1119	Crops	Gram	Lokal	6	April	kpk1119	qntls
mukesh1137	Vegetables	Potato	Chipsona	20	April	kpk1137	qntls
mukes1137	Crops	Bajra	Krishna	3	October	kpk1137	qntls
krishna1137	Crops	Mustard	Null	10	February	kpk1137	qntls
jago1062	Crops	Wheat	Laxmi Seeds	40	April	KPK1062	qntls
naversh1137	Vegetables	Potato	3797	50	April	kpk1137	qntls
chattar1137	Crops	Mustard	Null	10	March	kpk1137	qntls
day1082	Crops	Maize	Proagro	25	November	KPK1082	qntls
kallu1062	Crops	Wheat	Laxmi Seeds	5	April	KPK1062	qntls
balu1145	Crops	Soyabean	Samrat	15	November	KPK1145	qntls
navas1047	Crops	Bajra	ITC931	8	October	kpk1047	qntls
navas1047	Crops	Mustard	"BS2,Chapka"	6	February	kpk1047	qntls
samlu1072	Crops	Maize	Adwanta	20	April	KPK1072	qntls
gambheer1137	Vegetables	Potato	3797	125	April	kpk1137	qntls
gambheer1137	Crops	Oats	Jyoti	15	April	kpk1137	qntls
