UserId	Item	ItemType	Variety	ForeQty	ForeMonth	UnderKPK	UOM
srimohan1107	Fertilizer	DAP	IFFCO	10	October	kpk1107	bags
brijo1153	Fertilizer	UREA	IFFCO	30	September	kpk1153	bags
harish1153	Fertilizer	UREA	IFFCO	40	November	kpk1153	bags
krishna1153	Seed	Paddy	1121	2	June	kpk1153	bags
ajay1153	Seed	Wheat	Pantnagar	200	November	kpk1153	qntls
ajay1153	Seed	Sorghum	Purvi	0.2	May	kpk1153	Qntls
Mohan1153	Fertilizer	DAP	IFFCO	80	October	kpk1153	bags
lokendra1584	Seed	Paddy	1121	5	August	kpk1584	bags
sahabsingh1167	Seed	Wheat	"343,711"	6	November	kpk1167	bags
umesh1107	Fertilizer	DAP	IFFCO	15	November	kpk1107	bags
Dharam1600	Others	Parmal	Parmal	0	NULL	kpk1600	NULL
Dharam1600	Others	Pearl Millet	hybrid	0	NULL	kpk1600	NULL
puran1584	Seed	Sorghum	IFFCO	2	September	kpk1584	Qntls
saddikkhan1170	Fertilizer	Urea	IFFCO	40	October	kpk1170	bags
chetraja1170	Fertilizer	DAP	IFFCO	11	November	kpk1170	bags
nijarkh1170	Fertilizer	UREA	IFFCO	2	October	kpk1170	bags
harimohan	Seed	Pearl Millet	Pioneer	30	June	kpk1508	bags
fatehsingh	Seed	Wheat	343	5	November	kpk1508	bags
bundukhan	Fertilizer	DAP	IFFCO	4	September	kpk1508	bags
ramniwas	Fertilizer	DAP	IFFCO	7	September	kpk1508	bags
bajilal-99	Seed	Soyabean	js-335	1	July	kpk1539	Qntls
bajilal-99	Seed	Maize	-	0.02	July	kpk1539	Qntls
teekaram	Fertilizer	Urea	IFFCO	10	July	kpk1508	bags
teekaram	Seed	Mustard	Chophara	11	September	kpk1508	bags
ramkrishan	Fertilizer	Urea	IFFCO	6.5	October	kpk1508	bags
madanlal1	Fertilizer	DAP	Null	7	September	kpk1508	bags
vijaysingh1	Seed	Pearl Millet	Pioneer	16	June	kpk1508	bags
vijaysingh1	Fertilizer	DAP	Null	0	NULL	kpk1508	NULL
roshanlal	Seed	Pearl Millet	Pioneer	30	June	kpk1508	bags
raghubardayal	Seed	Wheat	WH 174	3	November	kpk1508	bags
ramsingh1	Fertilizer	Urea	IFFCO	12	July	kpk1508	bags
gokuljoura	Fertilizer	DAP	Null	11	September	kpk1508	bags
harishchandra	Fertilizer	Urea	IFFCO	8	July	kpk1508	bags
raghunandan	Fertilizer	DAP	Null	6	September	kpk1508	bags
raghunandan	Seed	Wheat	Lok-1	6	November	kpk1508	bags
sabharam	Seed	Pearl Millet	J.K.	20	June	kpk1508	bags
channu-012	Seed	Seasum	-	0.03	August	kpk1539	Qntls
bharatsingh	Seed	Pearl Millet	Pioneer	20	June	kpk1508	bags
bharatsingh	Fertilizer	Urea	IFFCO	2	October	kpk1508	bags
gona-014	Seed	Soyabean	js-335	1.25	June	kpk1539	Qntls
mahating-015	Fertilizer	DAP	Krutidhan	1	July	kpk1539	Bags
motilal-017	Fertilizer	DAP	Krutidhan	1	July	kpk1539	Bags
anil-018	Seed	Sorghum	Csh-09	0.1	July	kpk1539	Qntls
ramphul 1292	Fertilizer	Urea	Null	1	September	kpk1292	bags
jagdish  1292	Fertilizer	Urea	Null	5	September	kpk1292	bags
samara1292	Fertilizer	potash	Null	60	Select	kpk1292	kgs
ramkaran 1292	Fertilizer	Urea	Null	3	September	kpk1292	bags
bhomalal1299	Seed	Pearl Millet	Null	6	June	kpk1299	bags
bhomalal1299	Seed	wheat	Null	200	November	kpk1299	bags
govindr1292	Fertilizer	Urea	Null	10	August	kpk1292	bags
bajrang1351	Fertilizer	DAP	IFFCO	1.5	November	KPK1351	Bags
bajrang1351	Others	mustard	Null	20	November	KPK1351	kgs
dhura1351	Seed	wheat	Null	0.64	November	kpk1351	Qntls
dhura1351	Seed	mustard	Null	0.03	November	kpk1351	Qntls
sumeer1424	Fertilizer	DAP	IFFCO	1	November	KPK1424	Bags
sumeer1424	Fertilizer	Urea	Null	1	November	KPK1424	Bags
prab1353	Seed	mustard	Null	0.05	November	KPK1353	Qntls
rotesh1353	Fertilizer	DAP	IFFCO	3	November	KPK1353	Bags
munir1351	Fertilizer	DAP	IFFCO	3	November	kpk1351	Bags
munir1351	Seed	wheat	Null	0.64	November	kpk1351	Qntls
panjab002	Seed	Tur	Maroti	0.18	July	kpk1549	Qntls
ravindra003	Seed	Safflower	Bhima	0.6	August	kpk1549	Qntls
dev1047	Seed	wheat	343	2	November	kpk1047	qntls
dhyan1571	Seed	wheat	2329	0.5	November	kpk1571	Qntls
gajanan002	Seed	Gram	Vijay	0.4	October	kpk1549	Qntls
mahating005	Seed	Soyabean	js-335	1	July	kpk1569	Qntls
babuls1351	Seed	mustard	Null	0.03	November	kpk1351	Qntls
hari1424	Seed	mustard	Null	0.01	November	KPK1424	Qntls
subash22	Seed	safflower	bhima	8	October	kpk1549	bags
subash22	Seed	gram	vijay	1.4	October	kpk1549	Qntls
sees1426	Fertilizer	DAP	IFFCO	1	November	KPK1426	Bags
ramjilal	Seed	Pearl Millet	"Boos, 82m32,9444"	6	June	KPK1504	bags
munnalal	Seed	Mustard	"Super Sona, Kranti, Kaveri"	48	September	KPK1504	bags
Bachhukpk1603	Seed	Paddy	PV1	0.8	June	kpk1603	Qntls
devendra1099	Fertilizer	Urea	IFFCO	7	October	kpk1099	bags
vinay1099	Fertilizer	DAP	IFFCO	50	October	kpk1503	bags
nahar1025	Fertilizer	DAP	IFFCO	4	November	kpk1025	bags
devki1113	Seed	wheat	"343,502"	3	December	KPK1113	bags
pyarab	Others	Pauder	Null	20	September	KPK1560	kgs
Roopramkpk1155	Seed	Paddy	"PB1,1121"	0.36	June	kpk1155	Qntls
hansr1422	Fertilizer	urea	Null	10	September	kpk1422	bags
Parmankpk1113	Fertilizer	Urea	IFFCO	15	November	kpk1113	bags
Madankpk1113	Fertilizer	DAP	IFFCO	20	October	kpk1113	bags
Madankpk1113	Agrochemicals	Endosulphan	Shri Ram	5	August	kpk1113	ltrs
Mulchkpk1154	Fertilizer	DAP	IFFCO	40	October	kpk1154	bags
Khajankpk1153	Fertilizer	Urea	IFFCO	25	November	kpk1153	bags
Mulchkpk1157	Seed	Mustard	Pioneer	0.15	September	kpk1157	Qntls
Mulchkpk1157	Fertilizer	DAP	IFFCO	40	October	kpk1157	bags
hemantkpk1603	Seed	Wheat	343	15	November	kpk1603	qntls
nanda 1555	Seed	Mustard	Null	11	September	KPK1555	bags
harish1153	Seed	Wheat	2329 Lokemen	5	October	kpk1153	bags
ramhari1155	Fertilizer	urea	IFFCO	20	October	kpk1155	bags
mahendra1155	Fertilizer	DAP	IFFCO	10	October	kpk1155	bags
mukesh1153	Seed	Pearl Millet	Shri Ram	10	June	kpk1153	bags
sanjay1107	Fertilizer	DAP	IFFCO	15	November	kpk1107	bags
geeta1600	Others	295	wheat	1	October	kpk1600	qntls
ashokk1153	Seed	Mustard	Rohini Chipka	0.08	September	kpk1153	Qntls
jarjid1170	Seed	Wheat	"343,711"	10	November	kpk1170	bags
charansingh1170	Seed	Paddy	"1121,HR47"	30	July		bags
dasrath1170	Fertilizer	Urea	IFFCO	8	October		bags
khajan1584	Seed	Pearl Millet	pioneer	0.03	August	kpk1584	Qntls
ajay1153	Seed	Mustard	"Rohini ,Chipka"	0.2	September	kpk1153	Qntls
ajay1153	Seed	Paddy	"11,212,511"	4	May	kpk1153	bags
ghyan1153	Fertilizer	Urea	IFFCO	20	November	kpk1153	bags
ghyan1153	Agrochemicals	Gayam	Dayal	6	November	kpk1153	bags
sahabsingh1167	Fertilizer	DAP	IFFCO	12	November	kpk1167	bags
sahabsingh1167	Seed	Pearl Millet	IFFCO	3	July	kpk1167	bags
sahabsingh1167	Agrochemicals	Tophic	Cezenta	7	November	kpk1167	bags
khursid1167	Fertilizer	Urea	IFFCO	20	October	kpk1167	bags
Dharam1600	Fertilizer	Urea	IFFCO	2	June	kpk1600	qntls
puran1584	Fertilizer	DAP	Null	40	October	kpk1584	bags
roopk1584	Fertilizer	urea	Null	20	November	kpk1584	bags
babulal-03	Fertilizer	Urea	Zouri	1	July	kpk1567	Bags
datarambill	Fertilizer	Urea	IFFCO	6	July	kpk1508	bags
datarambill	Seed	Wheat	Lok-1	4.5	November	kpk1508	bags
fatehsingh	Fertilizer	DAP	Null	10	September	kpk1508	bags
babulal2	Fertilizer	DAP	Null	7	September	kpk1508	bags
bundukhan	Seed	Mustard	Chophara	4	September	kpk1508	bags
bundukhan	Fertilizer	Urea	IFFCO	2	October	kpk1508	bags
ramniwas	Fertilizer	DAP	Null	5	November	kpk1508	bags
teekaram	Fertilizer	Urea	IFFCO	5	October	kpk1508	bags
nawabsingh	Fertilizer	DAP	Null	7	September	kpk1508	bags
vijaysingh1	Fertilizer	Urea	IFFCO	6	July	kpk1508	bags
raghubardayal	Fertilizer	DAP	Null	4	September	kpk1508	bags
ramsingh1	Fertilizer	DAP	Null	7	November	kpk1508	bags
beekharam	Fertilizer	DAP	Null	11	September	kpk1508	bags
gokuljoura	Seed	Pearl Millet	Pioneer	30	June	kpk1508	bags
bajilal-20	Seed	Soyabean	js-335	1.5	June	kpk1539	Qntls
jaahar	Seed	Pearl Millet	2210	18	June	kpk1508	bags
rimu-011	Fertilizer	DAP	Krutidhan	1	July	kpk1539	Bags
heralb1292	Fertilizer	Urea	Null	2	August	kpk1292	bags
gangab1292	Fertilizer	potash	Null	2	Select	kpk1292	bags
jagdish 1292	Fertilizer	Urea	Null	4	September	kpk1292	bags
suwab1292	Fertilizer	DAP	Null	3	September	kpk1292	bags
lalram 1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
badri1299	Fertilizer	DAP	IFFCO	15	September	kpk1299	bags
phakir1523	Seed	1010	Manisha	1	June		bags
sukramr1523	Fertilizer	DAP	Balwan	2	June		bags
sukramr1523	Fertilizer	Urea	Kisan	2	June		bags
ramkali1523	Seed	Sonam	Ankur	2	June		bags
luhran1523	Fertilizer	DAP	Balwan	5	June		bags
luhran1523	Seed	Ir-64	Manisha	1	June		bags
hira2	Fertilizer	Urea	Shree ram	3	October	KPK1560	Bags
khumand1523	Seed	Sonam	Ankur	1	June	KPK1523	bags
sanjeev1534	Agrochemicals	Insecticide	Excel	20	April		ltrs
sanjeev1534	Seed	Paddy	9041	10	May		bags
ghasita1534	Seed	Soyabean	JS-335	5	May	KPK1534	bags
bhagch1523	Seed	1010	Manisha	1	June		bags
ramnand1534	Seed	Soyabean	9041	5	May	KPK1534	bags
pooransingh	Seed	Pearl Millet	"Boos, 82m32,9444"	30	June	KPK1504	bags
dineshkumar	Fertilizer	NPK	IFFCO	14	October	KPK1504	bags
deendayal	Fertilizer	Urea	IFFCO	25	October	KPK1504	bags
ramnand1534	Agrochemicals	Insecticide	Excel	10	May	KPK1534	bags
deolalrao12	Seed	Safflower	Bhima	0.02	October	kpk1549	Qntls
indrasingh	Seed	Wheat	"Raj 343, 173,273"	7.2	October	KPK1504	qntls
harisharan	Seed	Pearl Millet	"Boos, 82m32,9444"	15	June	KPK1504	bags
panchamsingh1	Seed	Mustard	"Super Sona, Kranti, Kaveri"	64	September	KPK1504	bags
manojkumar12	Fertilizer	DAP	IFFCO	39	October	KPK1504	bags
jagdishprasad	Seed	Wheat	"Raj 243,173,273"	4.2	November	KPK1504	qntls
matadeen12	Seed	Wheat	Lok-1	3.2	November	KPK1505	qntls
jagdishsingh	Seed	Mustard	"Super Sona, Kranti, Kaveri"	248	September	KPK1504	bags
pooransingh1	Fertilizer	DAP	IFFCO	30	October	KPK1504	bags
pooransingh1	Fertilizer	NPK	IFFCO	14	October	KPK1504	bags
ramdeen1	Seed	Wheat	"Raj 243, 173,273"	10	November	KPK1504	qntls
ramdeen1	Fertilizer	Urea	IFFCO	100	October	KPK1504	bags
gajanan2	Seed	Cotton	Banni	3	July	kpk1549	bags
ramniwas_1	Seed	Mustard	Pioneer	6	September	KPK1505	bags
ramniwas_1	Agrochemicals	Avant	Null	5	October	KPK1505	ltrs
shivsingh	Seed	Mustard	"Krishna,Cophara"	4	September	KPK1505	bags
shivnath	Seed	Mustard	"Krishna,Chpara"	3	September	KPK1505	bags
brindaban	Seed	Mustard	Pioneer	7	September	KPK1505	bags
anilsingh	Seed	Mustard	"Krishna,Cophara"	2	September	KPK1505	bags
chotesingh_1	Fertilizer	Urea	IFFCO	20	October	KPK1505	bags
sanjaysingh1	Agrochemicals	ASP	Null	42	October	KPK1505	bags
ashokkumar1	Seed	Wheat	Lok-1	2.4	October	KPK1505	qntls
devendrasingh1	Seed	Pearl Millet	"MLBH.,86M32"	8	June	KPK1505	bags
rameshsingh	Seed	Wheat	Lok-1	1.6	October	KPK1505	qntls
gajrajsingh	Agrochemicals	Avant	Null	3	October	KPK1505	ltrs
padamsingh	Fertilizer	Urea	IFFCO	35	October	KPK1505	bags
keshavprasad12	Agrochemicals	ASP	Null	5	October	KPK1505	ltrs
munisg1119	Fertilizer	DAP	Sardar	5	April	KPK1119	bags
dineshshak1119	Fertilizer	Urea	Kisan	3	April	KPK1119	bags
chotesingh12	Seed	Wheat	Lok-1	1.5	November	KPK1524	Qntls
bhurelal-1	Seed	Soyabean	js-335	0.6	June	kpk1568	Qntls
bhaijilal-2	Seed	Soyabean	js-335	0.75	July	kpk1568	Qntls
gulab-1	Seed	Soyabean	js-335	1	July	kpk1568	Qntls
giriraj1407	Seed	Til	Null	0.015	January	kpk1407	Qntls
omkar	Seed	Sorghum	Csh-9	0.05	July	kpk1549	Qntls
omkar	Seed	Tur	Ganesh	0.06	July	kpk1549	Qntls
bhaskarrao	Seed	Safflower	Bhima	0.1	August	kpk1549	Qntls
sono1407	Fertilizer	Urea	Null	15	July	kpk1407	bags
motiram-06	Seed	Soyabean	js-335	1	June	kpk1567	Qntls
kaider1351	Others	mustard	Null	3	November	KPK1351	kgs
kalu001	Seed	Sorghum	9	0.09	June	kpk1569	Qntls
sajjulal-0	Seed	Sorghum	csh-05	0.1	June	kpk1568	Qntls
bhagrith1351	Fertilizer	DAP	IFFCO	3.6	November	kpk1351	Bags
ksrohitesh1351	Seed	mustard	Null	0.15	November	kpk1351	Qntls
sramj1351	Seed	mustard	Null	0.03	November	kpk1351	Qntls
sramj1351	Others	Null	Null	0	NULL	kpk1351	NULL
madan1351	Others	Null	Null	0	NULL	kpk1351	NULL
mprasad1351	Seed	wheat	Null	0.64	November	kpk1351	Qntls
sitaram-11	Seed	Cotton	Ankur-651	0.4	July	kpk1568	Qntls
ysingh1351	Seed	mustard	Null	0.03	November	kpk1351	Qntls
ndra1351	Fertilizer	DAP	IFFCO	3	November	kpk1351	Bags
mak1161	Fertilizer	Potash	IFFCO	5	June	kpk1161	bags
bh1161	Fertilizer	Urea	Kisan	10	June	kpk1161	bags
bh1161	Seed	Wheat	Lokman	1	June	kpk1161	qntls
sukhadeo-005	Seed	Sorghum	csh-9	0.03	July	kpk1541	Qntls
nanaising-007	Seed	urad	tau	0.1	July	kpk1541	Qntls
mohanb1292	Fertilizer	potash	Null	2	Select	kpk1292	bags
bhajan 1292	Fertilizer	DAP	Null	8	September	kpk1292	bags
ladhurb1292	Fertilizer	potash	Null	1	Select	kpk1292	bags
lalram 1292	Fertilizer	Urea	Null	4	September	kpk1292	bags
badri1299	Seed	Pearl Millet	Null	6	June	kpk1299	bags
bhomalal1299	Fertilizer	DAP	IFFCO	15	September	kpk1299	bags
satya1299	Fertilizer	Urea	IFFCO	17	August	kpk1299	bags
amba1299	Fertilizer	DAP	IFFCO	15	September	kpk1299	bags
rajer1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
rajer1292	Fertilizer	Urea	Null	2	August	kpk1292	bags
heera1299	Fertilizer	DAP	IFFCO	8	September	kpk1299	bags
akhamr1292	Fertilizer	Urea	Null	5	August	kpk1292	bags
nehnulal1299	Fertilizer	Urea	IFFCO	16	August	kpk1299	bags
chotelal1523	Seed	Sonam	Ankur	3	June	KPK1523	bags
msingh14	Agrochemicals	Pesticides	Aldreen	0	September		ltrs
bsingh15	Fertilizer	Null	Null	0	NULL		NULL
champa1523	Fertilizer	DAP	Balwan	3	June	KPK1523	bags
phool1523	Fertilizer	Urea	Kisan	5	June	KPK1523	bags
prathvi1523	Fertilizer	Urea	Kisan	2	June		bags
laxmi1534	Seed	Soyabean	335	10	May		bags
bhagch1523	Seed	IR-64	Manisha	1	June		bags
atama1534	Agrochemicals	Insecticide	Excel	10	May	KPK1534	ltrs
laxmis1534	Fertilizer	DAP	IFFCO	10	May	KPK1534	bags
manohar01	Seed	Tur	Maroti	0.03	July	kpk1549	Qntls
pooransingh	Seed	Wheat	"Raj 343, 173,273"	4.8	October	KPK1504	qntls
vijaysinghjoura	Fertilizer	DAP	IFFCO	24	October	KPK1504	bags
vimleshkumar	Fertilizer	DAP	IFFCO	26	October	KPK1504	bags
damodarprasad	Fertilizer	NPK	IFFCO	14	October	KPK1504	bags
deendayal	Seed	Wheat	"Raj 243, 173,273"	2.4	October	KPK1504	qntls
manojkumar	Seed	Mustard	"Super Sona, Kranti, Kaveri"	124	September	KPK1504	bags
banbarilal	Seed	Mustard	"Super Sona, Kranti, Kaveri"	96	September	KPK1504	bags
ashokkumar	Fertilizer	Urea	IFFCO	50	October	KPK1504	bags
ashokkumar	Fertilizer	NPK	IFFCO	16	October	KPK1504	bags
hukamsingh	Fertilizer	DAP	IFFCO	24	October	KPK1504	bags
rasalsingh	Fertilizer	NPK	IFFCO	18	October	KPK1505	bags
sureshchandra	Seed	Pearl Millet	"86m32,86m54,9444,7172"	14	June	KPK1505	bags
brijeshkumar	Seed	Mustard	"Krishna,Chpara"	3	September	KPK1505	bags
deolalrao12	Seed	Jut	Null	2	August	kpk1549	bags
indrasingh	Fertilizer	DAP	IFFCO	39	October	KPK1504	bags
ramprakash1	Fertilizer	NPK	IFFCO	24	October	KPK1504	bags
panchamsingh1	Fertilizer	NPK	IFFCO	16	October	KPK1504	bags
ramnaresh	Fertilizer	NPK	IFFCO	8	October	KPK1504	bags
jagdishprasad	Fertilizer	Urea	IFFCO	73	October	KPK1504	bags
jagdishprasad	Fertilizer	NPK	IFFCO	24	October	KPK1504	bags
teerath1119	Fertilizer	Urea	Kisan	2	Select		bags
brijeshkumar	Fertilizer	NPK	IFFCO	10	October	KPK1505	bags
panchamsingh	Fertilizer	NPK	IFFCO	30	October	KPK1504	bags
rajesh1119	Fertilizer	DAP	IFFCO	5	April	kpk1119	bags
ramhet12	Seed	Mustard	Pioneer	5	September	KPK1505	bags
shivdar1119	Fertilizer	DAP	Balwan	50	April		bags
rambabu12	Fertilizer	DAP	IFFCO	39	October	KPK1504	bags
narpal	Fertilizer	NPK	IFFCO	24	October	KPK1504	bags
dayal1119	Fertilizer	DAP	Sardar	10	April		bags
surendrasingh12	Fertilizer	Urea	IFFCO	25	October	KPK1505	bags
hariram12	Seed	Mustard	"Krishna,Chpara"	2	September	KPK1505	bags
anturam	Seed	Pearl Millet	"J.k.,86M32"	12	June	KPK1505	bags
ramniwas_1	Seed	Wheat	Lok-1	2	October	KPK1505	qntls
ramniwas_1	Fertilizer	Urea	IFFCO	20	October	KPK1505	bags
shivsingh	Seed	Pearl Millet	"MLBH.,86M32"	40	June	KPK1505	bags
shivnath	Seed	Mustard	Pioneer	7	September	KPK1505	bags
darshanlal	Seed	Mustard	Pioneer	8	September	KPK1505	bags
anilsingh	Fertilizer	Urea	IFFCO	20	October	KPK1505	bags
anilsingh	Agrochemicals	Avant	Null	2	October	KPK1505	ltrs
sanjaysingh1	Seed	Wheat	Lok-1	3.8	October	KPK1505	qntls
rasalsingh1	Seed	Pearl Millet	"MLBH.,86M32"	24	June	KPK1505	bags
manojkumar1	Agrochemicals	Avant	Null	2	October	KPK1505	ltrs
devendrasingh1	Seed	Mustard	Pioneer	4	September	KPK1505	bags
devendrasingh1	Seed	Wheat	Lok-1	1.5	October	KPK1505	qntls
rameshsingh	Seed	Pearl Millet	"MLBH.,86M32"	6	June	KPK1505	bags
rasalsingh1	Seed	Wheat	Lok-1	5	October	KPK1505	qntls
sardarsingh_1	Seed	Pearl Millet	"J.k.,86M32"	10	June	KPK1505	bags
veerendra12	Fertilizer	Urea	IFFCO	15	October	KPK1505	bags
bhaiyalal1119	Fertilizer	Urea	Kisan	1	April		bags
teerathpb1119	Fertilizer	Urea	Kisan	2	April		bags
chotesingh12	Fertilizer	DAP	Sardar	4	November	KPK1524	bags
gulab-1	Seed	Paddy	Mahabeej	0.1	July	kpk1568	Qntls
chitar1407	Fertilizer	DAP	Null	5	June	kpk1407	bags
chitar1407	Agrochemicals	Powder	Null	75	September	kpk1407	kgs
rames1407	Agrochemicals	Powder	Null	75	September	kpk1407	kgs
rames1407	Seed	Mustard	Null	0.03	October	kpk1407	Qntls
ramlal-20	Seed	Tur	Ganesh	0.1	July	kpk1568	Qntls
rams1407	Seed	Wheat	Null	0.8	October	kpk1407	Qntls
nanu 01	Seed	Sorghum	csh-9	0.09	June	kpk1569	Qntls
skanwar1351	Fertilizer	DAP	IFFCO	3.6	November	kpk1351	Bags
bhagrith1351	Fertilizer	Urea	Null	7	November	kpk1351	Bags
veer1351	Fertilizer	Urea	Null	6	November	kpk1351	Bags
mamraj1351	Fertilizer	Urea	Null	6	November	kpk1351	Bags
mamraj1351	Seed	wheat	Null	0.64	November	kpk1351	Qntls
onkar-10	Seed	Cotton	Ankur-651	0.25	July	kpk1568	Qntls
dhanraj25	Seed	Tur	Maroti	3	June	kpk1634	bags
molg1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
sirg1292	Fertilizer	DAP	Null	4	September	kpk1292	bags
dholyag1292	Fertilizer	Urea	Null	2	August	kpk1292	bags
shanklb1292	Fertilizer	potash	Null	2	Select	kpk1292	bags
badri1299	Seed	Mustard	Null	40	September	kpk1299	bags
tajr1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
bhagr1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
bhagr1292	Fertilizer	Urea	Null	5	August	kpk1292	bags
kalyanr1292	Fertilizer	DAP	Null	10	September	kpk1292	bags
rajkd1523	Fertilizer	Urea	Kisan	5	June	KPK1523	bags
par1523	Fertilizer	DAP	Balwan	3	June	KPK1523	bags
champa1523	Fertilizer	Urea	Kisan	2	June	KPK1523	bags
khumand1523	Seed	IR-64	Manisha	1	June	KPK1523	bags
sheshir1523	Fertilizer	DAP	Balwan	4	June		bags
sanjeev1534	Fertilizer	Urea	IFFCO	50	April		bags
shekhb1534	Seed	Soyabean	JS-335	10	May	KPK1534	bags
ramnand1534	Fertilizer	SSP	Khetan	30	May	KPK1534	bags
balchand1523	Seed	1010	Manisha	1	June	KPK1523	bags
vijkant1047	Fertilizer	DAP	IFFCO	200	November	kpk1047	bags
vimleshkumar	Fertilizer	Urea	IFFCO	50	October	KPK1504	bags
dineshkumar	Seed	Wheat	"Raj 343, 173,273"	6	October	KPK1504	qntls
ramlakhan1	Fertilizer	DAP	IFFCO	14	October	KPK1504	bags
banbarilal	Seed	Pearl Millet	"Boos-456, 82m32,9444"	45	June	KPK1504	bags
komsi1119	Fertilizer	Urea	Kisan	2	May	kpk1119	bags
rekhan1119	Fertilizer	Urea	Kisan	3	April		bags
mangalprasad	Seed	Mustard	"Krishna,Chpara"	3	September	KPK1505	bags
mangalprasad	Seed	Wheat	Lok-1	2.8	November	KPK1505	qntls
gajanan00	Seed	Safflower	Bhima	6	October	kpk1549	bags
dayal1119	Fertilizer	Urea	Kisan	6	April		bags
surendrasingh12	Fertilizer	NPK	IFFCO	6	October	KPK1505	bags
raghuveersingh1	Fertilizer	Urea	IFFCO	20	October	KPK1505	bags
shivsingh	Fertilizer	Urea	IFFCO	35	October	KPK1505	bags
darshanlal	Fertilizer	Urea	IFFCO	25	October	KPK1505	bags
upendrasingh	Fertilizer	DAP	IFFCO	5	October	KPK1505	bags
laxminarayan1	Seed	Mustard	Pioneer	6	September	KPK1505	bags
laxminarayan1	Fertilizer	Urea	IFFCO	20	October	KPK1505	bags
sanjaysingh1	Fertilizer	Urea	IFFCO	35	October	KPK1505	bags
prathavisingh	Fertilizer	Urea	IFFCO	20	October	KPK1505	bags
sobhransingh1	Seed	Mustard	"Krishna,Cophara"	2	September	KPK1505	bags
rajkumar1	Seed	Mustard	"Krishna,Cophara"	4	September	KPK1505	bags
gajrajsingh	Seed	Mustard	"Krishna,Cophara"	2	September	KPK1505	bags
sardarsingh_1	Fertilizer	DAP	IFFCO	5	October	KPK1505	bags
padamsingh	Fertilizer	DAP	IFFCO	8	October	KPK1505	bags
narpalsingh	Seed	Wheat	Lok-1	2.8	October	KPK1505	qntls
veerendra12	Seed	Pearl Millet	"MLBH.,86M32"	8	June	KPK1505	bags
veerendra12	Seed	Mustard	"Krishna,Cophara"	1	September	KPK1505	bags
chotesingh12	Fertilizer	Urea	Sardar	2	August	KPK1524	bags
gulabsingh1	Seed	Wheat	Lok-1	1.4	October	KPK1505	qntls
hiralal-05	Fertilizer	Urea	Zouri	1	July	kpk1567	Bags
rajaram-07	Seed	Soyabean	js-335	0.5	June	kpk1567	Qntls
laxman1407	Seed	Til	Null	0.02	June	kpk1407	Qntls
Kesra1407	Seed	Mustard	Null	0.02	October	kpk1407	Qntls
deepak42	Seed	Sorghum	CSH9	1	July	kpk1549	bags
raju25	Seed	moong	kpargaon	0.1	July	kpk1549	Qntls
sabulal002	Seed	Sorghum	csh5	2	July	kpk1569	bags
sabulal002	Seed	tur	ganesh	0.1	July	kpk1569	Qntls
kaider1351	Seed	wheat	Null	0.64	November	KPK1351	Qntls
bhagrith1351	Seed	mustard	Null	0.03	November	kpk1351	Qntls
veer1351	Others	Null	Null	0	NULL	kpk1351	NULL
bhurei-2	Fertilizer	Urea	Zouri	1.5	July	kpk1568	Bags
ndra1351	Seed	wheat	Null	0.64	November	kpk1351	Qntls
mohans1351	Seed	wheat	Null	0.64	November	kpk1351	Qntls
mohans1351	Seed	mustard	Null	0.03	November	kpk1351	Qntls
tulsi1424	Fertilizer	DAP	IFFCO	1	November	KPK1424	Bags
fatehsingh	Seed	Pearl Millet	Krishna	30	June	kpk1508	bags
babulal2	Fertilizer	DAP	Null	1.5	November	kpk1508	bags
mangalsingh	Seed	Mustard	Chophara	16	September	kpk1508	bags
ramesh1	Seed	Wheat	Lok-1	6	November	kpk1508	bags
bajilal-99	Seed	Groundnut	-	0.05	July	kpk1539	Qntls
shivdayal	Fertilizer	Urea	IFFCO	16	July	kpk1508	bags
shivdayal	Seed	Wheat	Lok-1	12	November	kpk1508	bags
ramkrishan	Seed	Mustard	Chophara	12	September	kpk1508	bags
ramsingh	Fertilizer	Urea	IFFCO	6	October	kpk1508	bags
ramsingh	Fertilizer	DAP	Null	5	November	kpk1508	bags
vijay singh	Fertilizer	DAP	Null	4	September	kpk1508	bags
vijay singh	Seed	Wheat	Lok-1	3	November	kpk1508	bags
nawabsingh	Seed	Wheat	Lok-1	6	November	kpk1508	bags
rambaroshi	Seed	Wheat	Lok-1	15	November	kpk1508	bags
vijaysingh1	Seed	Wheat	3077	5	November	kpk1508	bags
roshanlal	Fertilizer	Urea	IFFCO	2	October	kpk1508	bags
roshanlal	Seed	Wheat	WH 174	9	November	kpk1508	bags
raghubardayal	Seed	Pearl Millet	Pioneer	10	June	kpk1508	bags
maakhan	Fertilizer	Urea	IFFCO	8	July	kpk1508	bags
jaahar	Fertilizer	Urea	IFFCO	4	October	kpk1508	bags
rimu-011	Seed	urad	tau	0.05	July	kpk1539	Qntls
nangr1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
labdu1292	Fertilizer	Urea	Null	2	August	kpk1292	bags
heralb1292	Fertilizer	DAP	Null	2	September	kpk1292	bags
hlbar1292	Fertilizer	DAP	Null	3	September	kpk1292	bags
